date,market,commodity,price_kes,rainfall_mm,region_type,dap_price_kes,year,month,week,dayofyear,quarter,is_long_rains,is_short_rains,is_rainy_season,is_harvest,is_end_month,is_december,week_sin,week_cos,month_sin,month_cos,price_lag_1,price_lag_2,price_lag_4,price_lag_8,price_roll_mean_4,price_roll_std_4,price_roll_mean_8,price_roll_std_8,price_roll_mean_12,price_roll_std_12,price_change_1w,price_change_4w,category,is_perishable,market_type,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_cum_3m,rainfall_anomaly_pct,is_drought,is_flood,rain_x_perishable,drought_x_perishable,dap_price_lag_1m,dap_price_lag_2m,dap_price_lag_3m,dap_price_change_1m,dap_price_change_3m,commodity_enc,market_enc,category_enc,market_type_enc,region_type_enc,price_kes_next_week
1923-01-21,Marsabit,Wheat Flour,6314.08,18.4,Arid_North,2000.0,1923,1,3,21,1,0,0,0,1,0,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,5786.32,5786.32,5786.32,5846.88,5918.259999999999,263.88,5875.0,179.9285648726831,6071.633333333334,493.81326314772684,0.09120822906441406,0.09120822906441406,Grain,0,Arid,10.1,10.1,10.1,38.599999999999994,43.00518134715026,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,9,9,0,0,0,6314.08
1923-01-21,Marsabit,Wheat Flour,6314.08,18.4,Arid_North,2000.0,1923,1,3,21,1,0,0,0,1,0,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,6314.08,5786.32,5786.32,5846.88,6050.2,304.70237806751646,5933.4,236.4426995519826,6007.563333333334,389.54367390420805,0.0,0.09120822906441406,Grain,0,Arid,18.4,10.1,10.1,46.89999999999999,17.697228144989346,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,9,9,0,0,0,6314.08
1923-01-21,Marsabit,Wheat Flour,6314.08,18.4,Arid_North,2000.0,1923,1,3,21,1,0,0,0,1,0,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,6314.08,6314.08,5786.32,5846.88,6182.139999999999,263.87999999999903,5991.799999999999,267.65732975472423,5943.493333333333,225.1237922620004,0.0,0.09120822906441406,Grain,0,Arid,18.4,18.4,10.1,55.199999999999996,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,9,9,0,0,0,7347.18
1923-01-28,Thika,Green Grams,7347.18,138.1,Highlands,2000.0,1923,1,4,28,1,0,0,0,1,0,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,6562.33,6562.33,6562.33,8201.33,6758.5425,392.4250000000003,7275.06125,811.6179471267341,7408.404166666667,747.4506975100987,0.11959928866728742,0.11959928866728742,Legume,0,Urban,115.6,115.6,115.6,369.2999999999996,12.185215272136592,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,3,14,1,2,2,7347.18
1923-01-28,Thika,Green Grams,7347.18,138.1,Highlands,2000.0,1923,1,4,28,1,0,0,0,1,0,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,7347.18,6562.33,6562.33,8201.33,6954.754999999999,453.13335877347856,7168.2925000000005,723.789297847496,7424.931666666666,743.3713210995788,0.0,0.11959928866728742,Legume,0,Urban,138.1,115.6,115.6,391.7999999999996,5.7427258805513945,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,3,14,1,2,2,7347.18
1923-01-28,Thika,Green Grams,7347.18,138.1,Highlands,2000.0,1923,1,4,28,1,0,0,0,1,0,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,7347.18,7347.18,6562.33,8201.33,7150.967500000001,392.42500000000126,7061.52375,602.4633204232078,7441.4591666666665,738.8662363434488,0.0,0.11959928866728742,Legume,0,Urban,138.1,138.1,115.6,414.29999999999995,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,3,14,1,2,2,7347.18
1923-01-28,Thika,Green Grams,7347.18,138.1,Highlands,2000.0,1923,1,4,28,1,0,0,0,1,0,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,7347.18,7347.18,6562.33,8201.33,7347.18,0.0,6954.755,419.5199714299323,7370.28,699.0801527721982,0.0,0.11959928866728742,Legume,0,Urban,138.1,138.1,138.1,414.29999999999995,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,3,14,1,2,2,6151.17
1923-02-04,Marsabit,Rice,6151.17,37.5,Arid_North,2000.0,1923,2,5,35,1,0,0,0,1,0,0,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,8422.08,8422.08,8422.08,7233.71,7854.3525,1135.455,7841.12375,868.611159642424,7658.392500000001,744.4828890899556,-0.26963766670466205,-0.26963766670466205,Grain,0,Arid,18.4,18.4,18.4,74.3,51.41318977119786,0,1,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,7,9,0,0,0,6151.17
1923-02-04,Marsabit,Rice,6151.17,37.5,Arid_North,2000.0,1923,2,5,35,1,0,0,0,1,0,0,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,6151.17,8422.08,8422.08,7233.71,7286.625,1311.1104998054127,7705.80625,1043.4765404706038,7558.310833333333,861.0005600933489,0.0,-0.26963766670466205,Grain,0,Arid,37.5,18.4,18.4,93.39999999999999,20.449678800856546,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,7,9,0,0,0,6151.17
1923-02-04,Marsabit,Rice,6151.17,37.5,Arid_North,2000.0,1923,2,5,35,1,0,0,0,1,0,0,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,6151.17,6151.17,8422.08,8422.08,6151.17,0.0,7286.625,1213.8524537426877,7368.017499999999,1023.9063183454466,0.0,-0.26963766670466205,Grain,0,Arid,37.5,37.5,37.5,112.5,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,7,9,0,0,0,6151.17
1923-02-04,Marsabit,Rice,6151.17,37.5,Arid_North,2000.0,1923,2,5,35,1,0,0,0,1,0,0,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,6151.17,6151.17,8422.08,7233.71,6718.8975,1135.455,7570.48875,1175.3075845246094,7458.229166666667,952.1214859885582,0.0,-0.26963766670466205,Grain,0,Arid,37.5,37.5,18.4,112.5,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,7,9,0,0,0,3825.67
1923-02-11,Lodwar,Maize,3825.67,37.5,Arid_North,2000.0,1923,2,6,42,1,0,0,0,1,0,0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,3825.67,3825.67,3796.48,3796.48,3825.67,0.0,3811.0750000000003,15.602711302845517,3673.76,245.82883246829962,0.0,0.007688701112609664,Grain,0,Arid,37.5,37.5,37.5,112.5,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,5,6,0,0,0,3825.67
1923-02-11,Lodwar,Maize,3825.67,37.5,Arid_North,2000.0,1923,2,6,42,1,0,0,0,1,0,0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,3825.67,3825.67,3796.48,3266.68,3818.3725,14.595000000000255,3807.42625,15.107260257900556,3627.1775000000002,266.51765935436123,0.0,0.007688701112609664,Grain,0,Arid,37.5,37.5,87.1,112.5,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,5,6,0,0,0,3825.67
1923-02-11,Lodwar,Maize,3825.67,37.5,Arid_North,2000.0,1923,2,6,42,1,0,0,0,1,0,0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,3825.67,3796.48,3796.48,3266.68,3811.075,16.852854357645207,3737.5525000000002,190.71764850165283,3580.595,277.30329859035385,0.0,0.007688701112609664,Grain,0,Arid,37.5,87.1,87.1,162.1,-30.598396051819858,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,5,6,0,0,0,3825.67
1923-02-11,Lodwar,Maize,3825.67,37.5,Arid_North,2000.0,1923,2,6,42,1,0,0,0,1,0,0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,3796.48,3796.48,3796.48,3266.68,3803.7774999999997,14.59499999999999,3667.67875,247.7066352671183,3511.8366666666666,311.2296809967413,0.007688701112609664,0.007688701112609664,Grain,0,Arid,87.1,87.1,87.1,211.7,-46.85876239962211,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,5,6,0,0,0,5732.96
1923-02-18,Mombasa,Rice,5732.96,65.1,Coast,2000.0,1923,2,7,49,1,0,0,0,1,0,0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,5732.96,5732.96,7334.53,7310.96,5732.96,0.0,6533.745,856.0751744193624,6792.816666666667,782.8205421345803,0.0,-0.2183602766639443,Grain,0,Urban,65.1,65.1,65.1,195.29999999999998,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,7,11,0,2,1,5732.96
1923-02-18,Mombasa,Rice,5732.96,65.1,Coast,2000.0,1923,2,7,49,1,0,0,0,1,0,0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,5732.96,5732.96,7334.53,7310.96,6133.352499999999,800.785,6730.995000000001,826.4899074485328,6801.245,770.8246507651868,0.0,-0.2183602766639443,Grain,0,Urban,65.1,65.1,378.0,195.29999999999998,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,7,11,0,2,1,5732.96
1923-02-18,Mombasa,Rice,5732.96,65.1,Coast,2000.0,1923,2,7,49,1,0,0,0,1,0,0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,5732.96,7334.53,7334.53,7310.96,6533.745,924.6668706260288,6928.245,737.8176323068293,6809.673333333333,758.5369429887955,0.0,-0.2183602766639443,Grain,0,Urban,65.1,378.0,378.0,508.20000000000005,-61.5702479338843,1,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,7,11,0,2,1,5732.96
1923-02-18,Mombasa,Rice,5732.96,65.1,Coast,2000.0,1923,2,7,49,1,0,0,0,1,0,0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,7334.53,7334.53,7334.53,7310.96,6934.1375,800.7849999999999,7125.495,562.789995062861,6818.1016666666665,745.9429979176851,-0.2183602766639443,-0.2183602766639443,Grain,0,Urban,378.0,378.0,378.0,821.1,-76.21483375959079,1,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,7,11,0,2,1,3960.6
1923-02-25,Kisumu,Tomatoes,3960.6,304.7,Lake,2000.0,1923,2,8,56,1,0,0,0,1,0,0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,3797.74,3797.74,3797.74,3549.54,3838.455,81.43000000000002,3756.0475,139.29605837413516,3673.4249999999997,170.61040107374865,0.04288339907418637,0.04288339907418637,Perishable,1,Urban,447.6,447.6,447.6,1199.9,-23.8186515542962,0,0,304.7,0,2000.0,2000.0,2000.0,0.0,0.0,8,4,2,2,3,3960.6
1923-02-25,Kisumu,Tomatoes,3960.6,304.7,Lake,2000.0,1923,2,8,56,1,0,0,0,1,0,0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,3960.6,3960.6,3797.74,3797.74,3960.6,0.0,3879.17,87.05233171570882,3789.976666666667,162.41921244020637,0.0,0.04288339907418637,Perishable,1,Urban,304.7,304.7,304.7,914.0999999999999,0.0,0,0,304.7,0,2000.0,2000.0,2000.0,0.0,0.0,8,4,2,2,3,3960.6
1923-02-25,Kisumu,Tomatoes,3960.6,304.7,Lake,2000.0,1923,2,8,56,1,0,0,0,1,0,0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,3960.6,3797.74,3797.74,3549.54,3879.1699999999996,94.0272648402224,3807.43,127.55885498746555,3721.4666666666667,162.71880448593893,0.0,0.04288339907418637,Perishable,1,Urban,304.7,447.6,447.6,1057.0000000000002,-13.519394512772024,0,0,304.7,0,2000.0,2000.0,2000.0,0.0,0.0,8,4,2,2,3,3960.6
1923-02-25,Kisumu,Tomatoes,3960.6,304.7,Lake,2000.0,1923,2,8,56,1,0,0,0,1,0,0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,3960.6,3960.6,3797.74,3549.54,3919.8849999999998,81.42999999999977,3858.8125,84.28805774586566,3755.721666666667,166.4595541283406,0.0,0.04288339907418637,Perishable,1,Urban,304.7,304.7,447.6,914.0999999999999,0.0,0,0,304.7,0,2000.0,2000.0,2000.0,0.0,0.0,8,4,2,2,3,8432.75
1923-03-04,Mombasa,Beans (Mixed),8432.75,253.1,Coast,2000.0,1923,3,9,63,1,1,0,1,0,0,0,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,8432.75,8432.75,8743.28,7863.68,8432.75,0.0,8588.015000000001,165.9852669021299,8346.57,380.42491487092036,0.0,-0.03551641946729378,Legume,0,Urban,253.1,253.1,253.1,759.3,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,0,11,1,2,1,8432.75
1923-03-04,Mombasa,Beans (Mixed),8432.75,253.1,Coast,2000.0,1923,3,9,63,1,1,0,1,0,0,0,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,8432.75,8432.75,8743.28,7863.68,8510.3825,155.26499999999962,8516.88125,305.4111165269111,8216.75,567.9365880736412,0.0,-0.03551641946729378,Legume,0,Urban,253.1,253.1,65.1,759.3,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,0,11,1,2,1,8432.75
1923-03-04,Mombasa,Beans (Mixed),8432.75,253.1,Coast,2000.0,1923,3,9,63,1,1,0,1,0,0,0,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,8432.75,8743.28,8743.28,7863.68,8588.015000000001,179.28457909145487,8445.747500000001,383.9727247288726,8086.93,680.8892211058884,0.0,-0.03551641946729378,Legume,0,Urban,253.1,65.1,65.1,571.3,32.90740416593735,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,0,11,1,2,1,8432.75
1923-03-04,Mombasa,Beans (Mixed),8432.75,253.1,Coast,2000.0,1923,3,9,63,1,1,0,1,0,0,0,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,8743.28,8743.28,8743.28,7863.68,8665.647500000001,155.26500000000047,8374.61375,435.92249143749393,7957.110000000001,753.5898127568541,-0.03551641946729378,-0.03551641946729378,Legume,0,Urban,65.1,65.1,65.1,383.30000000000007,98.09548656404901,0,1,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,0,11,1,2,1,10296.71
1923-03-11,Eldoret,Green Grams,10296.71,355.2,Highlands,2000.0,1923,3,10,70,1,1,0,1,0,0,0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,10296.71,7747.53,7747.53,5667.81,9022.119999999999,1471.7697592128106,8124.86,1520.4721631312864,7305.843333333333,1713.0984262617842,0.0,0.32903131707782984,Legume,0,Rural,355.2,421.0,421.0,1131.3999999999996,-5.8158034293795025,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,3,0,1,1,2,10296.71
1923-03-11,Eldoret,Green Grams,10296.71,355.2,Highlands,2000.0,1923,3,10,70,1,1,0,1,0,0,0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,10296.71,10296.71,7747.53,5667.81,9659.414999999999,1274.5900000000008,8703.4725,1319.325991923253,7691.585,1828.02275235741,0.0,0.32903131707782984,Legume,0,Rural,355.2,355.2,421.0,1065.6,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,3,0,1,1,2,10296.71
1923-03-11,Eldoret,Green Grams,10296.71,355.2,Highlands,2000.0,1923,3,10,70,1,1,0,1,0,0,0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,10296.71,10296.71,7747.53,7747.53,10296.71,0.0,9022.119999999999,1362.594025316624,8077.326666666665,1850.4002129432981,0.0,0.32903131707782984,Legume,0,Rural,355.2,355.2,355.2,1065.6,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,3,0,1,1,2,10296.71
1923-03-11,Eldoret,Green Grams,10296.71,355.2,Highlands,2000.0,1923,3,10,70,1,1,0,1,0,0,0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,7747.53,7747.53,7747.53,5667.81,8384.825,1274.59,7546.2474999999995,1455.2698360858785,6968.259999999999,1448.9123689544122,0.32903131707782984,0.32903131707782984,Legume,0,Rural,421.0,421.0,421.0,1197.1999999999998,-10.99231540260607,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,3,0,1,1,2,2654.63
1923-03-18,Thika,Maize,2654.63,355.2,Highlands,2000.0,1923,3,11,77,1,1,0,1,0,0,0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,2654.63,2654.63,2182.5,2182.5,2654.63,0.0,2418.565,252.3641002882271,2500.254166666667,288.3526349157898,0.0,0.21632531500572738,Grain,0,Urban,355.2,355.2,355.2,1065.6,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,5,14,0,2,2,2654.63
1923-03-18,Thika,Maize,2654.63,355.2,Highlands,2000.0,1923,3,11,77,1,1,0,1,0,0,0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,2182.5,2182.5,2182.5,2824.01,2300.5325000000003,236.065,2401.89375,307.2709267051065,2588.795,396.54826058467006,0.21632531500572738,0.21632531500572738,Grain,0,Urban,138.1,138.1,138.1,631.3999999999996,68.76781754830543,0,1,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,5,14,0,2,2,2654.63
1923-03-18,Thika,Maize,2654.63,355.2,Highlands,2000.0,1923,3,11,77,1,1,0,1,0,0,0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,2654.63,2182.5,2182.5,2824.01,2418.565,272.58438259249783,2380.72125,278.5203871192773,2528.4841666666666,311.45236777098285,0.0,0.21632531500572738,Grain,0,Urban,355.2,138.1,138.1,848.4999999999997,25.586328815556918,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,5,14,0,2,2,2654.63
1923-03-18,Thika,Maize,2654.63,355.2,Highlands,2000.0,1923,3,11,77,1,1,0,1,0,0,0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,2654.63,2654.63,2182.5,2824.01,2536.5975,236.06499999999946,2359.54875,244.35048939923064,2514.369166666667,300.4866969815449,0.0,0.21632531500572738,Grain,0,Urban,355.2,355.2,138.1,1065.6,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,5,14,0,2,2,11572.75
1923-03-25,Kisumu,Beans (Rosecoco),11572.75,627.4,Lake,2000.0,1923,3,12,84,1,1,0,1,0,0,0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,7152.25,7152.25,7152.25,10156.16,8257.375,2210.25,8831.27875,1853.8818643086465,8971.8325,1589.6111531562171,0.6180572547100562,0.6180572547100562,Legume,0,Urban,304.7,304.7,304.7,1236.8000000000002,52.18305304010347,0,1,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,1,4,1,2,3,11572.75
1923-03-25,Kisumu,Beans (Rosecoco),11572.75,627.4,Lake,2000.0,1923,3,12,84,1,1,0,1,0,0,0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,11572.75,7152.25,7152.25,10156.16,9362.5,2552.1768649527407,9008.352499999999,2055.225366583919,9240.418333333333,1740.1041630621032,0.0,0.6180572547100562,Legume,0,Urban,627.4,304.7,304.7,1559.5000000000002,20.692529656941314,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,1,4,1,2,3,11572.75
1923-03-25,Kisumu,Beans (Rosecoco),11572.75,627.4,Lake,2000.0,1923,3,12,84,1,1,0,1,0,0,0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,11572.75,11572.75,7152.25,10156.16,11572.75,0.0,9362.5,2362.8566397477443,9627.053333333333,1924.987926485554,0.0,0.6180572547100562,Legume,0,Urban,627.4,627.4,627.4,1882.1999999999998,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,1,4,1,2,3,11572.75
1923-03-25,Kisumu,Beans (Rosecoco),11572.75,627.4,Lake,2000.0,1923,3,12,84,1,1,0,1,0,0,0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,11572.75,11572.75,7152.25,10156.16,10467.625,2210.25,9185.42625,2222.466156887997,9509.004166666668,1836.2103950872615,0.0,0.6180572547100562,Legume,0,Urban,627.4,627.4,304.7,1882.1999999999998,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,1,4,1,2,3,5662.57
1923-04-01,Kitui,Onions,5662.57,863.3000000000001,Semi_Arid,2000.0,1923,4,13,91,2,1,0,1,0,0,0,1.0,-1.6081226496766366e-16,0.8660254037844387,-0.4999999999999998,5662.57,5662.57,5967.25,4927.29,5662.57,0.0,5814.91,162.85831037176553,5519.036666666667,455.93505417355385,0.0,-0.051058695378943475,Perishable,1,Rural,863.3000000000001,863.3000000000001,863.3000000000001,2589.9,0.0,0,0,863.3000000000001,0,2000.0,2000.0,2000.0,0.0,0.0,6,5,2,1,4,5662.57
1923-04-01,Kitui,Onions,5662.57,863.3000000000001,Semi_Arid,2000.0,1923,4,13,91,2,1,0,1,0,0,0,1.0,-1.6081226496766366e-16,0.8660254037844387,-0.4999999999999998,5967.25,5967.25,5967.25,4927.29,5891.08,152.34000000000015,5539.18,517.0560770913975,5276.099166666667,570.0433835556777,-0.051058695378943475,-0.051058695378943475,Perishable,1,Rural,66.3,66.3,66.3,995.9,160.05623054523554,0,1,863.3000000000001,0,2000.0,2000.0,2000.0,0.0,0.0,6,5,2,1,4,5662.57
1923-04-01,Kitui,Onions,5662.57,863.3000000000001,Semi_Arid,2000.0,1923,4,13,91,2,1,0,1,0,0,0,1.0,-1.6081226496766366e-16,0.8660254037844387,-0.4999999999999998,5662.57,5967.25,5967.25,4927.29,5814.91,175.9070800166953,5631.09,454.2914488047794,5357.078333333334,547.9350116878211,0.0,-0.051058695378943475,Perishable,1,Rural,863.3000000000001,66.3,66.3,1792.9,44.45312064253446,0,0,863.3000000000001,0,2000.0,2000.0,2000.0,0.0,0.0,6,5,2,1,4,5662.57
1923-04-01,Kitui,Onions,5662.57,863.3000000000001,Semi_Arid,2000.0,1923,4,13,91,2,1,0,1,0,0,0,1.0,-1.6081226496766366e-16,0.8660254037844387,-0.4999999999999998,5662.57,5662.57,5967.25,4927.29,5738.74,152.34000000000015,5723.0,355.11406795161736,5438.0575,511.08565674409664,0.0,-0.051058695378943475,Perishable,1,Rural,863.3000000000001,863.3000000000001,66.3,2589.9,0.0,0,0,863.3000000000001,0,2000.0,2000.0,2000.0,0.0,0.0,6,5,2,1,4,5662.57
1923-04-01,Kitui,Onions,5662.57,863.3000000000001,Semi_Arid,2000.0,1923,4,13,91,2,1,0,1,0,0,0,1.0,-1.6081226496766366e-16,0.8660254037844387,-0.4999999999999998,5662.57,5662.57,5662.57,5967.25,5662.57,0.0,5776.825000000001,157.68688096533177,5580.31,416.91825595127585,0.0,0.0,Perishable,1,Rural,863.3000000000001,863.3000000000001,863.3000000000001,2589.9,0.0,0,0,863.3000000000001,0,2000.0,2000.0,2000.0,0.0,0.0,6,5,2,1,4,8382.11
1923-04-08,Thika,Beans (Mixed),8382.11,861.2,Highlands,2000.0,1923,4,14,98,2,1,0,1,0,0,0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,8382.11,8382.11,8744.38,6310.84,8472.6775,181.1349999999984,8304.33625,825.2036610080387,7639.837500000001,1181.8373101783277,0.0,-0.04142889490163948,Legume,0,Urban,861.2,861.2,355.2,2583.6000000000004,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,0,14,1,2,2,8382.11
1923-04-08,Thika,Beans (Mixed),8382.11,861.2,Highlands,2000.0,1923,4,14,98,2,1,0,1,0,0,0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,8382.11,8382.11,8744.38,6310.84,8382.11,0.0,8563.244999999999,193.6414602152244,7812.443333333334,1119.7140272029956,0.0,-0.04142889490163948,Legume,0,Urban,861.2,861.2,861.2,2583.6000000000004,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,0,14,1,2,2,8382.11
1923-04-08,Thika,Beans (Mixed),8382.11,861.2,Highlands,2000.0,1923,4,14,98,2,1,0,1,0,0,0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,8382.11,8382.11,8382.11,8744.38,8382.11,0.0,8517.96125,187.49253763721276,7985.049166666667,1022.6324668979498,0.0,0.0,Legume,0,Urban,861.2,861.2,861.2,2583.6000000000004,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,0,14,1,2,2,8382.11
1923-04-08,Thika,Beans (Mixed),8382.11,861.2,Highlands,2000.0,1923,4,14,98,2,1,0,1,0,0,0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,8744.38,8744.38,8744.38,6310.84,8653.8125,181.13499999999945,7786.51875,1228.0998652789654,7195.267500000001,1324.6911390009848,-0.04142889490163948,-0.04142889490163948,Legume,0,Urban,355.2,355.2,355.2,1571.5999999999997,64.39297531178421,0,1,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,0,14,1,2,2,8382.11
1923-04-08,Thika,Beans (Mixed),8382.11,861.2,Highlands,2000.0,1923,4,14,98,2,1,0,1,0,0,0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,8382.11,8744.38,8744.38,6310.84,8563.245,209.1566820193249,8045.4275,1082.2223293462914,7417.552500000001,1276.587449656487,0.0,-0.04142889490163948,Legume,0,Urban,861.2,355.2,355.2,2077.5999999999995,24.35502502887951,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,0,14,1,2,2,8759.12
1923-04-15,Marsabit,Wheat Flour,8759.12,311.1,Arid_North,2000.0,1923,4,15,105,2,1,0,1,0,0,0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,6314.08,6314.08,6314.08,5786.32,6925.34,1222.5200000000004,6421.799999999999,979.8676052843647,6225.113333333334,834.0585208739399,0.38723614524998107,0.38723614524998107,Grain,0,Arid,37.5,37.5,37.5,386.1,141.7249417249417,0,1,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,9,9,0,0,0,8759.12
1923-04-15,Marsabit,Wheat Flour,8759.12,311.1,Arid_North,2000.0,1923,4,15,105,2,1,0,1,0,0,0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,8759.12,8759.12,6314.08,5786.32,8147.860000000001,1222.5200000000004,7165.0,1332.0592892853645,6710.486666666667,1257.0311766823907,0.0,0.38723614524998107,Grain,0,Arid,311.1,311.1,37.5,933.3000000000001,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,9,9,0,0,0,8759.12
1923-04-15,Marsabit,Wheat Flour,8759.12,311.1,Arid_North,2000.0,1923,4,15,105,2,1,0,1,0,0,0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,8759.12,8759.12,6314.08,5786.32,8759.12,0.0,7536.6,1306.9288538511087,6953.173333333333,1352.6311535221969,0.0,0.38723614524998107,Grain,0,Arid,311.1,311.1,311.1,933.3000000000001,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,9,9,0,0,0,8759.12
